YEAR,INSTRUMENT,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,YTD,SINCE_INCEPTION,URL,REF_DATE,LOG_TIMESTAMP,SLUG_URL
2025,BINC11,-0.0060999999999999995,,0.0331,0.0023,0.0001,-99999,-99999,-99999,-99999,-99999.0,-99999,-99999.0,,,https://maisretorno.com/fi-infra/binc11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:31:58.759341+0000,binc11
2025,BINC11,-99999,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,,-0.046,,,,https://maisretorno.com/fi-infra/binc11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:31:58.759341+0000,binc11
2024,BINC11 p.p. acima IBOV,"-5,47",7.76,"-2,76","-3,46","-3,04",-99999,-99999,-99999,-99999,-99999.0,-99999,-99999.0,-7.52,-6.68,https://maisretorno.com/fi-infra/binc11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:31:58.759341+0000,binc11
2024,BINC11 p.p. acima IBOV,-99999,-99999.0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.81,"-1,48",0.91,0.21,0.21,https://maisretorno.com/fi-infra/binc11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:31:58.759341+0000,binc11
2025,BODB11,,,,,,-99999.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,0.0709,0.0975,https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:32:45.412763+0000,bodb11
2025,BODB11,,,,,,,0.0076,,-0.0395,,,,-0.1315,0.0248,https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:32:45.412763+0000,bodb11
2024,BODB11,,,,,,,0.0006,,-0.014499999999999999,,,,0.20370000000000002,0.17989999999999998,https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:32:45.412763+0000,bodb11
2024,BODB11,-99999.0,-99999.0,-99999.0,-99999.0,,,0.006,,-0.0215,,,,-0.0197,-0.0197,https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:32:45.412763+0000,bodb11
2023,BODB11 p.p. acima IBOV,-14.04,10.64,4.7,-4.47,-3.71,-99999.0,-99999,-99999.0,-99999,-99999.0,-99999.0,-99999.0,"-8,62","-20,91",https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:32:45.412763+0000,bodb11
2023,BODB11 p.p. acima IBOV,4.79,2.2,-0.96,2.35,3.04,-1.03,"-2,26",-6.54,"-0,87",-2.91,0.92,-2.04,"-2,79","-10,43",https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:32:45.412763+0000,bodb11
2022,BODB11 p.p. acima IBOV,-0.45,12.82,4.06,-0.49,-3.02,-7.09,"-3,21",6.08,"-2,17",3.39,-12.75,-0.35,"-1,91","-7,97",https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:32:45.412763+0000,bodb11
2022,BODB11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-5.85,12.0,"-4,10",-7.71,"-2,62",-4.39,1.63,4.85,"-4,98","-4,98",https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:32:45.412763+0000,bodb11
2025,CDII11,,,,,,-99999,-99999,-99999.0,-99999.0,-99999.0,-99999,-99999.0,,,https://maisretorno.com/fi-infra/cdii11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:33:31.327180+0000,cdii11
2025,CDII11,,,,,,-0.0014000000000000002,0.0178,,,,-0.0528,,,,https://maisretorno.com/fi-infra/cdii11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:33:31.327180+0000,cdii11
2024,CDII11,-99999.0,-99999.0,-99999.0,-99999.0,,0.025,0.0316,,,,0.013300000000000001,,,,https://maisretorno.com/fi-infra/cdii11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:33:31.327180+0000,cdii11
2024,CDII11 p.p. acima IBOV,-5.31,4.11,-1.3,-3.95,-1.69,-99999,-99999,-99999.0,-99999.0,-99999.0,-99999,-99999.0,-8.72,12.86,https://maisretorno.com/fi-infra/cdii11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:33:31.327180+0000,cdii11
2023,CDII11 p.p. acima IBOV,7.46,2.15,2.22,4.15,6.05,"-1,62","-1,24",-3.07,5.54,2.14,"-2,16",1.58,23.61,20.92,https://maisretorno.com/fi-infra/cdii11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:33:31.327180+0000,cdii11
2023,CDII11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,2.72,"-6,50","-0,10",7.1,0.29,4.29,"-11,21",-3.79,-6.92,-6.92,https://maisretorno.com/fi-infra/cdii11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:33:31.327180+0000,cdii11
2025,CPTI11,,,,,,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:34:20.436769+0000,cpti11
2025,CPTI11,,,,,,,,,,,,,,,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:34:20.436769+0000,cpti11
2024,CPTI11,,,,,,,,,,,,,,,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:34:20.436769+0000,cpti11
2023,CPTI11,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,,,,,,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:34:20.436769+0000,cpti11
2023,CPTI11 p.p. acima IBOV,-15.21,13.06,-1.84,-4.5,-0.35,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-10.6,34.25,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:34:20.436769+0000,cpti11
2022,CPTI11 p.p. acima IBOV,5.71,3.11,3.32,1.42,2.64,-1.78,-4.02,-5.61,1.0,-3.55,2.02,4.51,8.57,42.78,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:34:20.436769+0000,cpti11
2022,CPTI11 p.p. acima IBOV,-1.76,5.44,3.51,-3.34,1.57,-5.64,-0.43,8.25,0.14,1.19,-12.48,-2.55,-5.39,33.72,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:34:20.436769+0000,cpti11
2021,CPTI11 p.p. acima IBOV,-8.65,1.22,-2.89,14.94,-0.16,13.07,-5.46,-6.85,1.04,-4.82,3.44,1.72,9.34,33.1,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:34:20.436769+0000,cpti11
2021,CPTI11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-2.56,4.08,7.83,-0.14,4.84,5.92,0.98,0.7,21.81,21.81,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:34:20.436769+0000,cpti11
2025,DIVS11,-99999,-99999,-99999,-99999,0.0070999999999999995,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.0070999999999999995,0.0070999999999999995,https://maisretorno.com/fi-infra/divs11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:35:04.347263+0000,divs11
2025,DIVS11 p.p. acima IBOV,-99999,-99999,-99999,-99999,"-1,46",-99999,-99999,-99999,-99999,-99999,-99999,-99999,"-1,46","-1,46",https://maisretorno.com/fi-infra/divs11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:35:04.347263+0000,divs11
2025,EXIF11,-99999,-99999,-99999,0.0049,0.011899999999999999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.0169,0.0169,https://maisretorno.com/fi-infra/exif11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:35:49.892165+0000,exif11
2025,EXIF11 p.p. acima IBOV,-99999,-99999,-99999,"-7,05","-1,86",-99999,-99999,-99999,-99999,-99999,-99999,-99999,"-9,14","-9,14",https://maisretorno.com/fi-infra/exif11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:35:49.892165+0000,exif11
2025,IFRA11,,,,,,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:36:38.988314+0000,ifra11
2025,IFRA11,,,,,,,,,,,,,,,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:36:38.988314+0000,ifra11
2024,IFRA11,,,,,,,,,,,,,,,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:36:38.988314+0000,ifra11
2023,IFRA11,,,,,,,,,,,,,,,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:36:38.988314+0000,ifra11
2023,IFRA11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,,,,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:36:38.988314+0000,ifra11
2022,IFRA11 p.p. acima IBOV,0.29,3.89,1.88,-3.69,-1.4,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,1.11,9.75,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:36:38.988314+0000,ifra11
2022,IFRA11 p.p. acima IBOV,3.9,3.71,0.74,3.51,0.76,3.16,-5.32,-3.78,2.05,-1.27,-0.53,-5.6,0.92,7.2,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:36:38.988314+0000,ifra11
2021,IFRA11 p.p. acima IBOV,-2.71,7.54,0.01,-2.18,3.58,-5.77,-1.3,6.69,-0.4,1.62,-9.18,0.59,-0.17,6.58,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:36:38.988314+0000,ifra11
2021,IFRA11 p.p. acima IBOV,-8.19,0.46,-2.6,12.49,-2.95,12.62,-6.28,-4.11,-0.01,-5.89,2.31,1.28,1.27,5.54,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:36:38.988314+0000,ifra11
2020,IFRA11 p.p. acima IBOV,3.32,4.1,-8.96,-0.48,-6.82,0.15,5.14,-1.65,8.91,7.74,3.22,2.53,17.39,3.95,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:36:38.988314+0000,ifra11
2020,IFRA11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-8.91,10.31,2.04,1.63,-15.15,-5.62,-16.09,-16.09,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:36:38.988314+0000,ifra11
2025,IFRI11,-0.0355,,0.0454,0.0044,-0.0178,-99999.0,-99999,-99999,-99999.0,-99999,-99999,-99999.0,,,https://maisretorno.com/fi-infra/ifri11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:37:25.211734+0000,ifri11
2025,IFRI11,-99999,-99999.0,-99999,-99999,-99999,,-0.012199999999999999,0.035699999999999996,,-0.0406,-0.049699999999999994,,,,https://maisretorno.com/fi-infra/ifri11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:37:25.211734+0000,ifri11
2024,IFRI11 p.p. acima IBOV,"-8,41",5.82,"-1,54","-3,25","-4,83",-99999.0,-99999,-99999,-99999.0,-99999,-99999,-99999.0,-13.09,-11.6,https://maisretorno.com/fi-infra/ifri11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:37:25.211734+0000,ifri11
2024,IFRI11 p.p. acima IBOV,-99999,-99999.0,-99999,-99999,-99999,1.37,"-4,24","-2,98",5.2,"-2,46","-1,85",6.3,1.43,1.43,https://maisretorno.com/fi-infra/ifri11#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:37:25.211734+0000,ifri11
