YEAR,INSTRUMENT,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,YTD,SINCE_INCEPTION,URL,REF_DATE,LOG_TIMESTAMP,SLUG_URL
2024,BODB11,0.0,0.0319,-0.0167,0.0064,0.0,0.0045,0.0076,0.0,-0.0395,-0.045,-0.022,-0.0633,-0.1315,0.0248,https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:15:19.189438+0000,bodb11
2023,BODB11,0.0292,0.0532,0.0115,0.0201,0.0072,0.0191,0.0006,0.01,-0.0145,0.0046,-0.0021,0.0503,0.2037,0.1799,https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:15:19.189438+0000,bodb11
2022,BODB11,-99999.0,-99999.0,-99999.0,-99999.0,-0.0132,0.0049,0.006,-0.0155,-0.0215,0.0106,-0.0143,0.024,-0.0197,-0.0197,https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:15:19.189438+0000,bodb11
2025,BODB11 p.p. acima IBOV,-14.04,10.64,4.7,-4.47,-2.65,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-7.48,-19.74,https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:15:19.189438+0000,bodb11
2024,BODB11 p.p. acima IBOV,4.79,2.2,-0.96,2.35,3.04,-1.03,-2.26,-6.54,-0.87,-2.91,0.92,-2.04,-2.79,-10.43,https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:15:19.189438+0000,bodb11
2023,BODB11 p.p. acima IBOV,-0.45,12.82,4.06,-0.49,-3.02,-7.09,-3.21,6.08,-2.17,3.39,-12.75,-0.35,-1.91,-7.97,https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:15:19.189438+0000,bodb11
2022,BODB11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-5.85,12.0,-4.1,-7.71,-2.62,-4.39,1.63,4.85,-4.98,-4.98,https://maisretorno.com/fi-infra/bodb11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:15:19.189438+0000,bodb11
2025,CDII11,-0.0044,0.0146,0.0477,-0.0026,0.0125,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0688,0.39,https://maisretorno.com/fi-infra/cdii11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:05.172328+0000,cdii11
2024,CDII11,0.0267,0.0314,0.0151,0.0245,0.0301,-0.0014,0.0178,0.0347,0.0246,0.0055,-0.0528,-0.0271,0.1325,0.3005,https://maisretorno.com/fi-infra/cdii11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:05.172328+0000,cdii11
2023,CDII11,-99999.0,-99999.0,-99999.0,-99999.0,0.0102,0.025,0.0316,0.0202,0.01,0.0135,0.0133,0.0159,0.1483,0.1483,https://maisretorno.com/fi-infra/cdii11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:05.172328+0000,cdii11
2025,CDII11 p.p. acima IBOV,-5.31,4.11,-1.3,-3.95,-1.8,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-8.84,12.71,https://maisretorno.com/fi-infra/cdii11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:05.172328+0000,cdii11
2024,CDII11 p.p. acima IBOV,7.46,2.15,2.22,4.15,6.05,-1.62,-1.24,-3.07,5.54,2.14,-2.16,1.58,23.61,20.92,https://maisretorno.com/fi-infra/cdii11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:05.172328+0000,cdii11
2023,CDII11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,2.72,-6.5,-0.1,7.1,0.29,4.29,-11.21,-3.79,-6.92,-6.92,https://maisretorno.com/fi-infra/cdii11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:05.172328+0000,cdii11
2025,CPTI11,-0.1035,0.1042,0.0424,-0.0081,0.027,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0512,0.5131,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:53.154487+0000,cpti11
2024,CPTI11,0.0091,0.041,0.0261,-0.0028,-0.004,-0.003,-0.0099,0.0093,-0.0207,-0.0515,-0.011,0.0022,-0.0179,0.4395,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:53.154487+0000,cpti11
2023,CPTI11,0.0161,-0.0206,0.006,-0.0084,0.053,0.0336,0.0284,0.0317,0.0085,-0.0175,0.0006,0.0284,0.1689,0.4658,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:53.154487+0000,cpti11
2022,CPTI11,-0.0167,0.0211,0.0317,0.0483,0.0306,0.0156,-0.0077,-0.0069,0.0151,0.0063,0.0038,-0.0073,0.1403,0.254,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:53.154487+0000,cpti11
2021,CPTI11,-99999.0,-99999.0,-99999.0,-99999.0,0.036,0.0455,0.0388,-0.0261,-0.0173,-0.0082,-0.0055,0.0355,0.0997,0.0997,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:53.154487+0000,cpti11
2025,CPTI11 p.p. acima IBOV,-15.21,13.06,-1.84,-4.5,-0.35,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-10.6,34.25,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:53.154487+0000,cpti11
2024,CPTI11 p.p. acima IBOV,5.71,3.11,3.32,1.42,2.64,-1.78,-4.02,-5.61,1.0,-3.55,2.02,4.51,8.57,42.78,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:53.154487+0000,cpti11
2023,CPTI11 p.p. acima IBOV,-1.76,5.44,3.51,-3.34,1.57,-5.64,-0.43,8.25,0.14,1.19,-12.48,-2.55,-5.39,33.72,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:53.154487+0000,cpti11
2022,CPTI11 p.p. acima IBOV,-8.65,1.22,-2.89,14.94,-0.16,13.07,-5.46,-6.85,1.04,-4.82,3.44,1.72,9.34,33.1,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:53.154487+0000,cpti11
2021,CPTI11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-2.56,4.08,7.83,-0.14,4.84,5.92,0.98,0.7,21.81,21.81,https://maisretorno.com/fi-infra/cpti11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:16:53.154487+0000,cpti11
2025,DIVS11,-99999.0,-99999.0,-99999.0,-99999.0,0.0071,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0071,0.0071,https://maisretorno.com/fi-infra/divs11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:17:37.359175+0000,divs11
2025,DIVS11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-1.46,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-1.46,-1.46,https://maisretorno.com/fi-infra/divs11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:17:37.359175+0000,divs11
2025,EXIF11,-99999.0,-99999.0,-99999.0,0.0049,0.0119,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0169,0.0169,https://maisretorno.com/fi-infra/exif11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:18:21.345716+0000,exif11
2025,EXIF11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-7.05,-1.86,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-9.14,-9.14,https://maisretorno.com/fi-infra/exif11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:18:21.345716+0000,exif11
2025,IFRA11,0.0515,0.0125,0.0795,0.0,0.0174,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1693,0.5057,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:10.515376+0000,ifra11
2024,IFRA11,-0.009,0.0471,0.0004,0.0181,-0.0227,0.0464,-0.023,0.0276,-0.0103,-0.0287,-0.0365,-0.0988,-0.0944,0.2877,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:10.515376+0000,ifra11
2023,IFRA11,0.0066,0.0005,-0.0289,0.0033,0.0732,0.0323,0.0197,0.016,0.0031,-0.0131,0.0336,0.0598,0.2211,0.422,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:10.515376+0000,ifra11
2022,IFRA11,-0.012,0.0135,0.0346,0.0238,0.0027,0.0111,-0.0159,0.0205,0.0046,-0.0044,-0.0075,-0.0117,0.0596,0.1645,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:10.515376+0000,ifra11
2021,IFRA11,0.0,-0.0027,-0.0296,0.0146,-0.0066,0.0061,0.0119,-0.0413,0.0234,0.01,0.0169,0.0539,0.0546,0.099,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:10.515376+0000,ifra11
2020,IFRA11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-0.049,0.0686,-0.0275,0.0094,0.0075,0.0368,0.0421,0.0421,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:10.515376+0000,ifra11
2025,IFRA11 p.p. acima IBOV,0.29,3.89,1.88,-3.69,-1.31,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,1.21,9.89,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:10.515376+0000,ifra11
2024,IFRA11 p.p. acima IBOV,3.9,3.71,0.74,3.51,0.76,3.16,-5.32,-3.78,2.05,-1.27,-0.53,-5.6,0.92,7.2,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:10.515376+0000,ifra11
2023,IFRA11 p.p. acima IBOV,-2.71,7.54,0.01,-2.18,3.58,-5.77,-1.3,6.69,-0.4,1.62,-9.18,0.59,-0.17,6.58,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:10.515376+0000,ifra11
2022,IFRA11 p.p. acima IBOV,-8.19,0.46,-2.6,12.49,-2.95,12.62,-6.28,-4.11,-0.01,-5.89,2.31,1.28,1.27,5.54,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:10.515376+0000,ifra11
2021,IFRA11 p.p. acima IBOV,3.32,4.1,-8.96,-0.48,-6.82,0.15,5.14,-1.65,8.91,7.74,3.22,2.53,17.39,3.95,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:10.515376+0000,ifra11
2020,IFRA11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-8.91,10.31,2.04,1.63,-15.15,-5.62,-16.09,-16.09,https://maisretorno.com/fi-infra/ifra11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:10.515376+0000,ifra11
2025,IFRI11,-0.0355,0.0317,0.0454,0.0044,-0.0057,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0389,0.0524,https://maisretorno.com/fi-infra/ifri11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:56.424181+0000,ifri11
2024,IFRI11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0424,-0.0122,0.0357,0.0212,-0.0406,-0.0497,0.0202,0.013,0.013,https://maisretorno.com/fi-infra/ifri11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:56.424181+0000,ifri11
2025,IFRI11 p.p. acima IBOV,-8.41,5.82,-1.54,-3.25,-3.62,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-11.83,-10.32,https://maisretorno.com/fi-infra/ifri11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:56.424181+0000,ifri11
2024,IFRI11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,1.37,-4.24,-2.98,5.2,-2.46,-1.85,6.3,1.43,1.43,https://maisretorno.com/fi-infra/ifri11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:19:56.424181+0000,ifri11
