YEAR,INSTRUMENT,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,YTD,SINCE_INCEPTION,URL,REF_DATE,LOG_TIMESTAMP,SLUG_URL
2015,ABCP11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,-99999.0,-99999.0,-99999.0,,,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2015,ABCP11 p.p. acima IBOV,7.7,4.48,-4.18,0.32,-3.17,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,5.64,1443.04,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2014,ABCP11 p.p. acima IBOV,14.54,6.51,-2.36,-5.51,1.73,-1.28,-6.72,4.04,2.64,8.82,4.53,2.13,28.76,1160.8,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2014,ABCP11 p.p. acima IBOV,-9.93,5.33,3.89,3.98,-1.17,-5.44,-2.08,4.83,-5.63,6.72,-11.24,-5.3,-16.87,815.29,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2013,ABCP11 p.p. acima IBOV,0.06,3.88,-10.88,11.72,-3.8,8.43,-6.95,7.33,-3.06,-2.51,2.14,-0.59,7.02,862.44,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2013,ABCP11 p.p. acima IBOV,8.54,3.88,-3.65,-5.92,-9.39,-5.06,12.59,1.84,1.33,4.07,-6.27,12.3,12.35,738.66,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2012,ABCP11 p.p. acima IBOV,-0.51,5.71,10.82,-9.25,-9.77,-2.61,-3.17,0.19,-5.56,-4.09,-12.01,-13.87,-32.71,661.42,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2012,ABCP11 p.p. acima IBOV,-1.93,8.47,9.78,-6.93,5.89,-3.05,-6.92,-5.74,-3.99,-1.43,6.68,2.25,2.09,1215.16,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2011,ABCP11 p.p. acima IBOV,-5.14,-0.99,-1.75,-2.23,7.5,-1.26,1.15,7.39,-3.69,-7.18,-1.26,5.96,-0.34,902.07,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2011,ABCP11 p.p. acima IBOV,2.85,4.11,16.58,-0.17,5.28,3.25,-4.65,-6.68,7.79,-15.17,7.84,-6.84,15.46,787.64,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2010,ABCP11 p.p. acima IBOV,6.46,-3.32,-13.79,-2.17,5.7,7.92,-6.0,1.28,-1.06,-9.72,7.4,4.19,-0.73,520.29,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2010,ABCP11 p.p. acima IBOV,12.85,-2.63,-4.36,-9.2,8.67,3.94,4.35,2.32,4.25,-1.64,0.63,0.14,19.5,377.64,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2009,ABCP11 p.p. acima IBOV,3.73,7.91,-7.34,3.36,-1.54,-2.15,-3.61,-10.94,12.34,-2.72,4.12,4.64,9.63,309.1,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2009,ABCP11 p.p. acima IBOV,4.12,7.65,0.88,-6.84,7.51,9.25,-3.25,2.19,1.6,-3.86,4.42,1.93,25.07,266.07,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2008,ABCP11 p.p. acima IBOV,-9.9,0.63,2.99,5.94,13.99,6.7,7.12,-5.94,7.22,2.13,-9.03,-6.52,17.82,172.17,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2008,ABCP11 p.p. acima IBOV,8.24,-5.26,0.46,2.24,5.34,0.07,8.46,3.02,12.39,-12.12,5.62,1.29,29.38,96.57,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2007,ABCP11 p.p. acima IBOV,10.16,-0.97,-13.8,7.68,-3.85,4.91,-9.61,1.02,-2.9,-4.88,6.42,-2.61,-7.91,-5.94,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2007,ABCP11 p.p. acima IBOV,-8.96,8.11,-11.38,-10.29,-12.49,19.92,-4.98,16.74,-10.08,10.79,-13.69,6.03,-19.78,23.16,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2006,ABCP11 p.p. acima IBOV,-17.65,44.97,-6.24,-10.69,,-9.57,17.85,,25.52,20.34,-8.23,-12.98,21.09,37.33,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2006,ABCP11 p.p. acima IBOV,7.68,,6.25,,,,109.15,,-20.21,3.71,,-20.67,59.92,-38.74,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2004,ABCP11 p.p. acima IBOV,,25.56,,,15.22,-1.46,1.19,3.22,0.58,,,,4.89,-85.37,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2004,ABCP11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,,-9.72,-4.59,-1.05,-0.91,,,,-31.17,-31.17,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:51:42.222952+0000,abcp11
2025,AFHI11,,,,,,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:52:30.994531+0000,afhi11
2025,AFHI11,,,,,,,,,,,,,,,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:52:30.994531+0000,afhi11
2024,AFHI11,,,,,,,,,,,,,,,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:52:30.994531+0000,afhi11
2023,AFHI11,-99999.0,-99999.0,-99999.0,,,,,,,,,,,,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:52:30.994531+0000,afhi11
2023,AFHI11 p.p. acima IBOV,-6.76,7.73,-3.0,-2.69,-2.61,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-7.91,49.21,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:52:30.994531+0000,afhi11
2022,AFHI11 p.p. acima IBOV,5.2,-0.74,1.61,2.0,4.08,0.01,-2.73,-5.37,4.25,-1.62,4.6,2.02,13.29,53.15,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:52:30.994531+0000,afhi11
2022,AFHI11 p.p. acima IBOV,-2.92,8.01,2.75,-1.55,0.13,-5.65,-2.72,7.38,-0.79,3.44,-11.95,-0.29,-3.0,36.89,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:52:30.994531+0000,afhi11
2021,AFHI11 p.p. acima IBOV,-2.83,-3.85,-1.36,12.33,2.97,9.08,-4.13,-4.18,-1.5,-6.11,2.97,4.18,10.19,33.28,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:52:30.994531+0000,afhi11
2021,AFHI11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,2.61,-14.26,-0.94,8.59,3.13,6.54,8.84,5.93,0.65,21.06,21.06,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:52:30.994531+0000,afhi11
2025,AIEC11,,,,,,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,-0.1552,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:53:21.151496+0000,aiec11
2025,AIEC11,,,,,,,,,,,,,,-0.16329999999999997,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:53:21.151496+0000,aiec11
2024,AIEC11,,,,,,,,,,,,,,-0.1321,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:53:21.151496+0000,aiec11
2024,AIEC11,,,,,,,,,,,,,,-0.09960000000000001,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:53:21.151496+0000,aiec11
2023,AIEC11,,,,,,,,,,,,,,-0.1536,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:53:21.151496+0000,aiec11
2023,AIEC11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,0.0058,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:53:21.151496+0000,aiec11
2022,AIEC11 p.p. acima IBOV,-3.06,-2.51,-0.06,-3.86,-4.25,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-14.75,"-57,10",https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:53:21.151496+0000,aiec11
2022,AIEC11 p.p. acima IBOV,3.98,-10.5,6.99,3.36,9.1,-1.15,-1.13,-4.04,0.22,-10.17,3.77,7.98,6.77,"-38,68",https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:53:21.151496+0000,aiec11
2021,AIEC11 p.p. acima IBOV,-5.98,2.16,1.47,-2.54,4.55,2.4,-1.12,1.36,-3.26,-8.2,-14.26,-0.28,-25.9,"-49,71",https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:53:21.151496+0000,aiec11
2021,AIEC11 p.p. acima IBOV,-0.39,-0.73,-0.18,10.7,-2.19,7.62,-6.26,2.27,-0.72,-8.45,-2.85,1.59,1.69,"-21,58",https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:53:21.151496+0000,aiec11
2020,AIEC11 p.p. acima IBOV,3.96,2.86,-8.63,-0.18,-8.85,-6.48,9.34,-2.19,6.83,-1.21,-4.71,4.92,-3.92,"-21,98",https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:53:21.151496+0000,aiec11
2020,AIEC11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,7.32,-17.65,-9.8,-20.48,"-20,48",https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:53:21.151496+0000,aiec11
2025,AJFI11,,,,0.032,,-99999,-99999.0,-99999,-99999,-99999,-99999.0,-99999.0,0.0271,-0.1316,https://maisretorno.com/fii/ajfi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:54:06.618673+0000,ajfi11
2025,AJFI11,,,,-0.057699999999999994,,-0.1033,,-0.0155,-0.07730000000000001,-0.030299999999999997,,,-0.1401,-0.1545,https://maisretorno.com/fii/ajfi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:54:06.618673+0000,ajfi11
2024,AJFI11,-99999.0,-99999.0,-99999.0,-99999,-99999.0,-99999,-99999.0,-99999,-99999,-99999,,,-0.0168,-0.0168,https://maisretorno.com/fii/ajfi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:54:06.618673+0000,ajfi11
2024,AJFI11 p.p. acima IBOV,-14.17,4.12,1.62,"-0,49",-2.64,-99999,-99999.0,-99999,-99999,-99999,-99999.0,-99999.0,"-13,01","-30,09",https://maisretorno.com/fii/ajfi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:54:06.618673+0000,ajfi11
2023,AJFI11 p.p. acima IBOV,3.96,1.11,4.14,"-4,07",2.6,"-11,81",2.66,"-8,09","-4,66","-1,43",3.52,8.71,"-3,65","-16,50",https://maisretorno.com/fii/ajfi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:54:06.618673+0000,ajfi11
2023,AJFI11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999,-99999.0,-99999,-99999.0,-99999,-99999,-99999,-13.47,-0.22,"-14,40","-14,40",https://maisretorno.com/fii/ajfi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:54:06.618673+0000,ajfi11
2025,ALMI11,,,,,,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2025,ALMI11,,,,,,,,,,,,,,,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2024,ALMI11,,,,,,,,,,,,,,,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2023,ALMI11,,,,,,,,,,,,,,,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2022,ALMI11,,,,,,,,,,,,,,,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2021,ALMI11,,,,,,,,,,,,,,,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2020,ALMI11,,,,,,,,,,,,,,,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2019,ALMI11,,,,,,,,,,,,,,,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2018,ALMI11,,,,,,,,,,,,,,,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2018,ALMI11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2017,ALMI11 p.p. acima IBOV,2.52,4.44,-8.83,-5.04,-7.79,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-15.81,-137.74,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2017,ALMI11 p.p. acima IBOV,0.45,-1.9,1.01,0.11,0.63,0.9,-0.48,-11.38,-6.28,3.02,4.96,5.63,-3.09,-109.92,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2016,ALMI11 p.p. acima IBOV,-4.56,3.98,-12.58,2.34,-2.2,-8.99,-8.08,6.81,-2.68,-9.51,-7.46,-5.38,-47.36,-119.97,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2016,ALMI11 p.p. acima IBOV,-17.89,-9.06,-4.95,12.3,-3.22,7.31,-9.18,-5.11,5.34,-5.34,5.15,1.48,-20.96,-58.27,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2015,ALMI11 p.p. acima IBOV,1.1,8.01,-26.64,5.72,5.24,-6.77,-1.23,-9.64,1.15,13.61,1.44,4.46,-6.47,-31.07,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2015,ALMI11 p.p. acima IBOV,0.24,2.98,3.2,-17.4,-13.95,2.79,-16.36,-0.6,8.1,-4.89,-6.91,-4.52,-37.11,-24.22,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2014,ALMI11 p.p. acima IBOV,4.07,-0.33,-3.35,-2.4,-0.71,-4.06,1.14,1.53,-6.35,-4.51,12.85,24.55,24.79,58.97,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2014,ALMI11 p.p. acima IBOV,-6.86,6.49,-2.79,-8.08,-7.84,3.48,-11.81,-5.63,-0.41,-7.92,-6.25,4.31,-41.12,17.25,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2013,ALMI11 p.p. acima IBOV,-7.41,-2.54,1.12,4.52,-1.33,1.99,5.28,4.07,-11.21,-1.66,-11.2,-0.64,-23.79,85.76,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2013,ALMI11 p.p. acima IBOV,-13.23,-7.2,3.81,3.05,17.27,-3.49,-5.71,-2.42,4.76,-8.56,4.29,1.87,-9.26,103.63,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2012,ALMI11 p.p. acima IBOV,5.28,-6.72,-4.4,-7.05,3.38,1.92,9.69,8.16,-3.58,-0.69,-3.17,-18.61,-14.03,84.46,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2012,ALMI11 p.p. acima IBOV,1.65,-7.35,-9.33,3.31,1.64,-2.03,-1.41,-3.63,7.78,-1.8,-3.28,5.78,-7.01,130.43,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2011,ALMI11 p.p. acima IBOV,5.19,1.94,2.52,-5.06,1.55,7.58,-5.51,-4.87,-3.17,3.44,3.53,-0.51,6.25,150.68,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2011,ALMI11 p.p. acima IBOV,-0.06,-3.86,2.48,-0.52,32.58,6.85,-0.81,5.4,0.78,0.31,1.23,1.68,60.12,159.87,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2010,ALMI11 p.p. acima IBOV,2.2,-7.61,2.91,5.35,3.09,2.62,7.07,6.53,12.35,-9.35,7.73,9.8,44.04,65.53,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2010,ALMI11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-1.94,-1.1,4.84,14.28,16.45,16.45,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:09.280234+0000,almi11
2025,ALZC11,-0.0131,-0.1957,,,,-99999.0,-99999,-99999,-99999.0,-99999,-99999.0,-99999.0,,,https://maisretorno.com/fii/alzc11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:52.857133+0000,alzc11
2025,ALZC11,-99999,-99999,-99999.0,,,,0.0007000000000000001,0.0124,,-0.0182,,,,,https://maisretorno.com/fii/alzc11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:52.857133+0000,alzc11
2024,ALZC11 p.p. acima IBOV,"-6,17","-16,93",4.85,6.89,-0.5,-99999.0,-99999,-99999,-99999.0,-99999,-99999.0,-99999.0,-15.87,-4.77,https://maisretorno.com/fii/alzc11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:52.857133+0000,alzc11
2024,ALZC11 p.p. acima IBOV,-99999,-99999,-99999.0,2.41,0.26,0.81,"-2,95","-5,30",3.26,"-0,23",6.64,5.02,10.23,10.23,https://maisretorno.com/fii/alzc11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:55:52.857133+0000,alzc11
2024,ALZM11,,,,,,,-0.0368,,,,,,,,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:58:48.729785+0000,alzm11
2024,ALZM11,,,,,,,0.013600000000000001,,,,,,,,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:58:48.729785+0000,alzm11
2023,ALZM11,,,,,,,-0.0098,,,,,,,,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:58:48.729785+0000,alzm11
2023,ALZM11,-99999.0,-99999.0,,,,,-0.627,,,,,,,,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:58:48.729785+0000,alzm11
2022,ALZM11 p.p. acima IBOV,5.22,-1.35,-0.31,2.83,2.98,-3.24,"-6,71",-4.92,1.97,-0.86,0.27,-4.3,-7.23,50.05,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:58:48.729785+0000,alzm11
2022,ALZM11 p.p. acima IBOV,-2.67,4.57,6.11,2.12,1.02,-5.13,"-1,91",1.43,1.86,-2.04,-12.29,-0.34,-7.17,70.09,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:58:48.729785+0000,alzm11
2021,ALZM11 p.p. acima IBOV,-7.37,4.48,-2.3,9.48,-7.54,17.03,"-5,67",-4.79,5.46,-4.56,1.98,-2.56,5.48,67.0,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:58:48.729785+0000,alzm11
2021,ALZM11 p.p. acima IBOV,-99999.0,-99999.0,0.92,92.85,-2.36,102.29,"-58,76",-0.34,-2.54,0.94,3.71,6.83,56.16,56.16,https://maisretorno.com/fii/alzm11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:58:48.729785+0000,alzm11
2025,BRCO11,,,,,,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999.0,,,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:59:39.112792+0000,brco11
2025,BRCO11,,,,,,,,,,,-0.06269999999999999,,,,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:59:39.112792+0000,brco11
2024,BRCO11,,,,,,,,,,,-0.013600000000000001,,,,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:59:39.112792+0000,brco11
2024,BRCO11,,,,,,,,,,,-0.08529999999999999,,,,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:59:39.112792+0000,brco11
2023,BRCO11,,,,,,,,,,,-0.0964,,,,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:59:39.112792+0000,brco11
2023,BRCO11,,,,,,,,,,,-0.0146,,,,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:59:39.112792+0000,brco11
2022,BRCO11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,,,,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:59:39.112792+0000,brco11
2022,BRCO11 p.p. acima IBOV,-10.68,9.83,0.11,3.12,-4.82,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999.0,-3.25,30.96,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:59:39.112792+0000,brco11
2021,BRCO11 p.p. acima IBOV,5.67,-0.75,1.23,0.09,0.88,-3.17,0.79,-7.39,0.77,-0.98,"-3,15",6.86,0.96,30.67,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:59:39.112792+0000,brco11
2021,BRCO11 p.p. acima IBOV,-4.87,5.07,3.54,8.0,8.03,-5.13,1.0,10.05,-1.01,1.71,"-13,90",3.34,21.17,32.56,https://maisretorno.com/fii/brco11#source=instruments_historical_rentability,2025-05-16,2025-05-19 21:59:39.112792+0000,brco11
