YEAR,INSTRUMENT,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,YTD,SINCE_INCEPTION,URL,REF_DATE,LOG_TIMESTAMP,SLUG_URL
2007,IBLV p.p. acima IBOV,-0.39,1.68,-0.11,0.46,-1.46,0.94,-2.53,1.34,-7.18,-1.56,0.42,-1.38,-12.63,-74.03,https://maisretorno.com/indice/iblv#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:10:09.622541+0000,iblv
2006,IBLV p.p. acima IBOV,-5.07,1.4,0.45,-2.74,2.67,-0.83,0.46,3.05,1.18,-1.99,0.71,0.63,1.16,-20.82,https://maisretorno.com/indice/iblv#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:10:09.622541+0000,iblv
2005,IBLV p.p. acima IBOV,0.17,-3.98,0.74,-0.47,0.73,4.09,-2.27,-0.48,-2.23,2.26,0.17,-0.37,-1.05,-17.93,https://maisretorno.com/indice/iblv#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:10:09.622541+0000,iblv
2004,IBLV p.p. acima IBOV,1.4,1.35,-5.01,-1.0,5.37,-2.53,-2.92,0.35,1.44,5.06,-4.1,3.43,3.32,-12.35,https://maisretorno.com/indice/iblv#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:10:09.622541+0000,iblv
2003,IBLV p.p. acima IBOV,4.68,7.83,-9.55,-6.74,-2.17,2.71,3.75,0.09,-6.76,-5.0,-4.71,5.48,-15.27,-15.27,https://maisretorno.com/indice/iblv#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:10:09.622541+0000,iblv
2025,IBOVESPA USD,0.1138,-0.0296,0.0804,0.0518,0.0248,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.2588,5.4187,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2024,IBOVESPA USD,-0.0695,0.0039,-0.0096,-0.0504,-0.0433,-0.0431,0.0114,0.0665,0.0062,-0.0721,-0.0753,-0.0643,-0.2992,4.0992,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2023,IBOVESPA USD,0.0577,-0.0942,-0.0047,0.0414,0.018,0.1526,0.0496,-0.0856,-0.0101,-0.0389,0.1532,0.0743,0.3179,6.276,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2022,IBOVESPA USD,0.1144,0.0517,0.1505,-0.1342,0.0737,-0.201,0.0569,0.0636,-0.0376,0.0845,-0.0374,-0.0102,0.1197,4.5209,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2021,IBOVESPA USD,-0.0825,-0.0531,0.0289,0.0748,0.0964,0.0508,-0.0618,-0.0289,-0.1165,-0.101,-0.0113,0.0358,-0.1798,3.9309,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2020,IBOVESPA USD,-0.0713,-0.1309,-0.3934,0.0561,0.0858,0.0777,0.1394,-0.0817,-0.0766,-0.0294,0.2547,0.1214,-0.2018,5.0122,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2019,IBOVESPA USD,0.1758,-0.0413,-0.0423,-0.0026,0.0082,0.07,0.0264,-0.0963,0.0293,0.0646,-0.0431,0.1197,0.2649,6.5317,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2018,IBOVESPA USD,0.1626,-0.0204,-0.0236,-0.0368,-0.1697,-0.0812,0.118,-0.1211,0.0687,0.1867,-0.0148,-0.021,-0.0179,4.9542,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2017,IBOVESPA USD,0.1191,0.04,-0.0464,-0.003,-0.0545,-0.0165,0.1074,0.069,0.0419,-0.033,-0.0269,0.0467,0.2498,5.063,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2016,IBOVESPA USD,-0.0997,0.0759,0.308,0.1108,-0.137,0.1906,0.1022,0.0099,0.0062,0.1351,-0.107,0.014,0.6646,3.8511,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2015,IBOVESPA USD,-0.0641,0.0172,-0.1103,0.178,-0.1164,0.0308,-0.124,-0.1469,-0.1129,0.048,-0.0142,-0.0526,-0.4103,1.9143,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2014,IBOVESPA USD,-0.107,0.0279,0.1038,0.0364,-0.0088,0.0548,0.02,0.1114,-0.1932,0.0123,-0.0436,-0.1192,-0.1437,3.9422,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2013,IBOVESPA USD,0.0077,-0.0328,-0.0374,-0.0018,-0.1014,-0.1466,-0.0168,0.0009,0.1134,0.0495,-0.0836,-0.026,-0.2629,4.7719,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2012,IBOVESPA USD,0.1987,0.0617,-0.0805,-0.077,-0.1754,-0.002,0.0177,0.0235,0.0404,-0.0359,-0.0292,0.0937,-0.0142,6.83,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2011,IBOVESPA USD,-0.0435,0.0196,0.0382,-0.0018,-0.027,-0.0227,-0.0545,-0.0583,-0.2073,0.2245,-0.091,-0.0367,-0.2726,6.9425,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2010,IBOVESPA USD,-0.1144,0.0527,0.076,-0.0124,-0.1106,-0.0253,0.1359,-0.0344,0.1046,0.0136,-0.0502,0.0543,0.0559,9.919,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2009,IBOVESPA USD,0.056,-0.0538,0.1011,0.2281,0.242,-0.022,0.109,0.0239,0.1554,0.02,0.0853,0.0285,1.4516,9.3407,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2008,IBOVESPA USD,-0.063,0.116,-0.0758,0.154,0.1075,-0.0832,-0.07,-0.1031,-0.2404,-0.3194,-0.1094,0.0244,-0.5545,3.218,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2007,IBOVESPA USD,0.0101,-0.0138,0.0781,0.0775,0.1258,0.0421,0.0219,-0.035,0.1807,0.139,-0.0569,0.0211,0.7339,8.4681,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2006,IBOVESPA USD,0.2118,0.0438,-0.0337,0.1059,-0.1781,0.0659,0.0067,-0.0057,-0.0104,0.0929,0.0562,0.0749,0.4554,4.4606,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2005,IBOVESPA USD,-0.06,0.1689,-0.0796,-0.0166,0.0684,0.0164,0.0221,0.0891,0.1979,-0.0576,0.0797,-0.0116,0.4483,2.7521,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2004,IBOVESPA USD,-0.0346,0.0049,0.0196,-0.1253,-0.062,0.0896,0.0843,0.0533,0.0462,-0.0076,0.1403,0.0725,0.2823,1.5907,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2003,IBOVESPA USD,-0.027,-0.0703,0.1653,0.2924,0.0416,-0.002,0.0132,0.1177,0.0706,0.1496,0.0869,0.1247,1.4133,1.0204,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2002,IBOVESPA USD,-0.101,0.1361,-0.0455,-0.029,-0.0793,-0.2321,-0.2729,0.2064,-0.3556,0.26,0.036,0.1036,-0.455,-0.1628,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2001,IBOVESPA USD,0.1489,-0.1334,-0.1404,0.0223,-0.0909,0.0176,-0.1044,-0.1107,-0.2086,0.0544,0.2182,0.1442,-0.2502,0.536,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2000,IBOVESPA USD,-0.0483,0.0983,0.0213,-0.1568,-0.0479,0.1349,-0.0024,0.0261,-0.0919,-0.0985,-0.1294,0.1509,-0.1832,1.0485,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
1999,IBOVESPA USD,-0.2662,0.0473,0.4394,0.1003,-0.0589,0.0215,-0.1118,-0.0551,0.0478,0.0369,0.1962,0.3332,0.7016,1.5079,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
1998,IBOVESPA USD,-0.0529,0.081,0.1232,-0.0284,-0.1613,-0.0225,0.1001,-0.4025,0.0112,0.0621,0.2166,-0.2186,-0.3852,0.4739,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
1997,IBOVESPA USD,0.124,0.1029,0.0168,0.099,0.1281,0.1025,0.0181,-0.182,0.1071,-0.2429,0.0391,0.079,0.3484,1.3975,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
1996,IBOVESPA USD,0.191,-0.0431,-0.0044,0.0375,0.1026,0.0488,0.0063,0.0165,0.0253,0.0074,0.0148,0.0498,0.5323,0.778,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
1995,IBOVESPA USD,-0.1013,-0.1675,-0.1345,0.2564,-0.0169,-0.0483,0.06,0.0942,0.08,-0.1233,0.0554,-0.0242,-0.1391,0.1603,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
1994,IBOVESPA USD,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1733,0.3413,0.0724,-0.1179,-0.0284,-0.0682,0.3478,0.3478,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2025,IBOV-USD p.p. acima IBOV,6.51,-0.31,1.97,1.49,-0.57,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,10.16,-3245.18,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2024,IBOV-USD p.p. acima IBOV,-2.16,-0.6,-0.26,-3.34,-1.29,-5.79,-1.88,0.11,3.7,-5.62,-4.41,-2.15,-19.56,-2849.2,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2023,IBOV-USD p.p. acima IBOV,2.4,-1.93,2.43,1.63,-1.94,6.26,1.69,-3.48,-1.72,-0.96,2.78,2.05,9.51,-3019.76,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2022,IBOV-USD p.p. acima IBOV,4.46,4.28,8.99,-3.31,4.15,-8.6,1.0,0.19,-4.23,3.0,-0.68,1.43,7.28,-2512.43,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2021,IBOV-USD p.p. acima IBOV,-4.93,-0.94,-3.11,5.54,3.48,4.62,-2.24,-0.41,-5.09,-3.36,0.4,0.73,-6.06,-2434.25,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2020,IBOV-USD p.p. acima IBOV,-5.5,-4.67,-9.44,-4.64,0.01,-0.99,5.67,-4.73,-2.86,-2.26,9.57,2.84,-23.09,-2722.55,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2019,IBOV-USD p.p. acima IBOV,6.76,-2.27,-4.05,-1.24,0.12,2.95,1.8,-8.97,-0.64,4.1,-5.26,5.12,-5.09,-2476.42,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2018,IBOV-USD p.p. acima IBOV,5.12,-2.56,-2.37,-4.56,-6.1,-2.92,2.93,-8.9,3.4,8.48,-3.86,-0.29,-16.83,-1858.98,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2017,IBOV-USD p.p. acima IBOV,4.54,0.92,-2.13,-0.94,-1.34,-1.96,5.94,-0.56,-0.69,-3.32,0.45,-1.49,-1.88,-1527.36,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2016,IBOV-USD p.p. acima IBOV,-3.18,1.68,13.83,3.37,-3.61,12.76,-1.0,-0.04,-0.18,2.28,-6.05,4.11,27.53,-1196.84,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2015,IBOV-USD p.p. acima IBOV,-0.21,-8.25,-10.19,7.87,-5.47,2.47,-8.23,-6.35,-7.93,3.01,0.21,-1.33,-27.72,-919.19,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2014,IBOV-USD p.p. acima IBOV,-3.19,3.94,3.33,1.24,-0.13,1.72,-3.01,1.36,-7.62,0.28,-4.54,-3.31,-11.46,-902.32,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2013,IBOV-USD p.p. acima IBOV,2.72,0.63,-1.87,0.6,-5.84,-3.35,-3.31,-3.59,6.69,1.29,-5.09,-0.74,-10.79,-861.24,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2012,IBOV-USD p.p. acima IBOV,8.74,1.83,-6.07,-3.53,-5.69,0.05,-1.44,0.63,0.34,-0.03,-3.64,3.32,-8.81,-919.19,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2011,IBOV-USD p.p. acima IBOV,-0.41,0.74,2.03,3.4,-0.41,1.16,0.29,-1.87,-13.35,10.95,-6.59,-3.45,-9.15,-790.7,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2010,IBOV-USD p.p. acima IBOV,-6.8,3.58,1.78,2.79,-4.42,0.82,2.79,0.07,3.89,-0.43,-0.82,3.07,4.55,-843.55,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2009,IBOV-USD p.p. acima IBOV,0.94,-2.54,2.93,7.26,11.71,1.06,4.49,-0.75,6.63,1.96,-0.4,0.55,62.5,-881.38,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2008,IBOV-USD p.p. acima IBOV,0.58,4.88,-3.61,4.08,3.79,2.11,1.48,-3.88,-13.01,-7.15,-9.17,-0.17,-14.23,-626.86,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2007,IBOV-USD p.p. acima IBOV,0.63,0.3,3.45,0.87,5.81,0.15,2.58,-4.34,7.41,5.88,-2.15,0.71,29.74,-837.32,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2006,IBOV-USD p.p. acima IBOV,6.46,3.79,-1.67,4.24,-8.31,6.31,-0.55,1.71,-1.64,1.57,-1.17,1.43,12.6,-695.94,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2005,IBOV-USD p.p. acima IBOV,1.05,1.33,-2.53,4.98,5.38,2.26,-1.74,1.22,7.17,-1.36,2.27,-5.99,17.12,-559.1,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2004,IBOV-USD p.p. acima IBOV,-1.73,0.93,0.18,-1.09,-5.87,0.75,2.82,3.24,2.68,0.07,5.02,3.0,10.42,-472.5,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2003,IBOV-USD p.p. acima IBOV,0.21,-0.99,6.87,17.86,-2.73,3.15,-3.3,-0.04,1.56,2.64,-3.55,2.3,43.99,-418.94,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2002,IBOV-USD p.p. acima IBOV,-3.79,3.29,1.0,-1.63,-6.22,-9.82,-14.93,14.29,-18.61,8.08,0.24,3.13,-28.49,-230.96,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2001,IBOV-USD p.p. acima IBOV,-0.92,-3.26,-4.89,-1.09,-7.29,2.38,-4.91,-4.4,-3.71,-1.41,8.03,9.43,-14.0,-225.56,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2000,IBOV-USD p.p. acima IBOV,-0.71,2.07,1.22,-2.87,-1.05,1.65,1.4,-2.81,-1.01,-3.19,-2.31,0.25,-7.6,-221.28,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
1999,IBOV-USD p.p. acima IBOV,-47.06,-4.31,23.9,3.92,-3.59,-2.7,-0.99,-6.69,-0.35,-1.66,1.86,9.27,-81.78,-226.51,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
1998,IBOV-USD p.p. acima IBOV,-0.62,-0.64,-0.7,-0.59,-0.45,-0.54,-0.62,-0.69,-0.75,-0.68,-0.82,-0.46,-5.06,-42.07,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
1997,IBOV-USD p.p. acima IBOV,-0.72,-0.57,-0.75,-0.47,-0.84,-0.53,-0.61,-0.62,-0.49,-0.46,-0.63,-0.64,-9.99,-44.99,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
1996,IBOV-USD p.p. acima IBOV,-0.73,-0.55,-0.38,-0.47,-0.66,-0.63,-0.68,-0.57,-0.46,-0.6,-0.55,-0.63,-10.52,-18.8,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
1995,IBOV-USD p.p. acima IBOV,0.64,-0.94,-4.52,-2.38,0.75,-1.68,-1.61,-1.75,-0.34,-0.73,-0.52,-0.61,-12.65,-4.02,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
1994,IBOV-USD p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0,7.28,4.34,0.72,0.11,-0.33,13.19,13.19,https://maisretorno.com/indice/ibov-usd#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:11:34.564848+0000,ibov-usd
2025,IBOV - INDICE BOVESPA,0.0486,-0.0264,0.0608,0.0369,0.0305,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1572,37.8705,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2024,IBOV - INDICE BOVESPA,-0.0479,0.0099,-0.0071,-0.017,-0.0304,0.0148,0.0302,0.0654,-0.0308,-0.016,-0.0312,-0.0428,-0.1036,32.5912,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2023,IBOV - INDICE BOVESPA,0.0337,-0.0749,-0.0291,0.025,0.0374,0.09,0.0327,-0.0509,0.0071,-0.0294,0.1254,0.0538,0.2228,36.4735,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2022,IBOV - INDICE BOVESPA,0.0698,0.0089,0.0606,-0.101,0.0322,-0.115,0.0469,0.0616,0.0047,0.0545,-0.0306,-0.0245,0.0469,29.6453,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2021,IBOV - INDICE BOVESPA,-0.0332,-0.0437,0.06,0.0194,0.0616,0.0046,-0.0394,-0.0248,-0.0657,-0.0674,-0.0153,0.0285,-0.1193,28.2735,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2020,IBOV - INDICE BOVESPA,-0.0163,-0.0843,-0.299,0.1025,0.0857,0.0876,0.0827,-0.0344,-0.048,-0.0069,0.159,0.093,0.0292,32.2376,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2019,IBOV - INDICE BOVESPA,0.1082,-0.0186,-0.0018,0.0098,0.007,0.0406,0.0084,-0.0067,0.0357,0.0236,0.0095,0.0685,0.3158,31.296,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2018,IBOV - INDICE BOVESPA,0.1114,0.0052,0.0001,0.0088,-0.1087,-0.052,0.0888,-0.0321,0.0348,0.1019,0.0238,-0.0181,0.1503,23.544,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2017,IBOV - INDICE BOVESPA,0.0738,0.0308,-0.0252,0.0065,-0.0412,0.003,0.048,0.0746,0.0488,0.0002,-0.0315,0.0616,0.2686,20.3366,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2016,IBOV - INDICE BOVESPA,-0.0679,0.0591,0.1697,0.077,-0.1009,0.063,0.1122,0.0103,0.008,0.1123,-0.0465,-0.0271,0.3893,15.8195,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2015,IBOV - INDICE BOVESPA,-0.062,0.0997,-0.0084,0.0993,-0.0617,0.0061,-0.0417,-0.0833,-0.0336,0.018,-0.0163,-0.0392,-0.1331,11.1062,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2014,IBOV - INDICE BOVESPA,-0.0751,-0.0114,0.0705,0.024,-0.0075,0.0376,0.0501,0.0978,-0.117,0.0095,0.0017,-0.0862,-0.0291,12.9654,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2013,IBOV - INDICE BOVESPA,-0.0195,-0.0391,-0.0187,-0.0078,-0.043,-0.1131,0.0164,0.0368,0.0465,0.0366,-0.0327,-0.0186,-0.155,13.3843,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2012,IBOV - INDICE BOVESPA,0.1113,0.0434,-0.0198,-0.0417,-0.1186,-0.0025,0.0321,0.0172,0.0371,-0.0356,0.0071,0.0605,0.074,16.0219,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2011,IBOV - INDICE BOVESPA,-0.0394,0.0121,0.0179,-0.0358,-0.0229,-0.0343,-0.0574,-0.0396,-0.0738,0.1149,-0.0251,-0.0021,-0.1811,14.8496,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2010,IBOV - INDICE BOVESPA,-0.0465,0.0168,0.0582,-0.0404,-0.0664,-0.0335,0.108,-0.0351,0.0658,0.0179,-0.042,0.0236,0.0104,18.3546,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2009,IBOV - INDICE BOVESPA,0.0466,-0.0284,0.0718,0.1555,0.1249,-0.0326,0.0641,0.0315,0.089,0.0004,0.0893,0.023,0.8266,18.1545,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2008,IBOV - INDICE BOVESPA,-0.0688,0.0672,-0.0397,0.1132,0.0696,-0.1043,-0.0848,-0.0643,-0.1103,-0.248,-0.0177,0.0261,-0.4122,9.4866,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2007,IBOV - INDICE BOVESPA,0.0038,-0.0168,0.0436,0.0688,0.0677,0.0406,-0.0039,0.0084,0.1067,0.0803,-0.0354,0.014,0.4365,16.8413,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2006,IBOV - INDICE BOVESPA,0.1473,0.0059,-0.0171,0.0635,-0.095,0.0028,0.0122,-0.0228,0.006,0.0772,0.068,0.0606,0.3293,11.42,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2005,IBOV - INDICE BOVESPA,-0.0705,0.1556,-0.0543,-0.0664,0.0146,-0.0062,0.0396,0.0769,0.1262,-0.044,0.0571,0.0482,0.2771,8.3431,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
2004,IBOV - INDICE BOVESPA,-0.0173,-0.0044,0.0178,-0.1145,-0.0032,0.0821,0.0562,0.0209,0.0194,-0.0083,0.0901,0.0425,0.1781,6.3158,https://maisretorno.com/indice/ibov#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:12:58.248720+0000,ibov
