YEAR,INSTRUMENT,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,YTD,SINCE_INCEPTION,URL,REF_DATE,LOG_TIMESTAMP,SLUG_URL
2006,ABCP11,-99999.0,0.2615,-99999.0,-99999.0,0.0572,-0.0119,0.024,0.0094,0.0118,-99999.0,-99999.0,-99999.0,0.3783,0.4,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2004,ABCP11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-0.0151,0.0103,0.0104,0.0103,-99999.0,-99999.0,-99999.0,0.0158,0.0158,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2025,ABCP11 p.p. acima IBOV,7.7,4.48,-4.18,0.32,-2.4,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,6.57,1459.54,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2024,ABCP11 p.p. acima IBOV,14.54,6.51,-2.36,-5.51,1.73,-1.28,-6.72,4.04,2.64,8.82,4.53,2.13,28.76,1160.8,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2023,ABCP11 p.p. acima IBOV,-9.93,5.33,3.89,3.98,-1.17,-5.44,-2.08,4.83,-5.63,6.72,-11.24,-5.3,-16.87,815.29,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2022,ABCP11 p.p. acima IBOV,0.06,3.88,-10.88,11.72,-3.8,8.43,-6.95,7.33,-3.06,-2.51,2.14,-0.59,7.02,862.44,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2021,ABCP11 p.p. acima IBOV,8.54,3.88,-3.65,-5.92,-9.39,-5.06,12.59,1.84,1.33,4.07,-6.27,12.3,12.35,738.66,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2020,ABCP11 p.p. acima IBOV,-0.51,5.71,10.82,-9.25,-9.77,-2.61,-3.17,0.19,-5.56,-4.09,-12.01,-13.87,-32.71,661.42,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2019,ABCP11 p.p. acima IBOV,-1.93,8.47,9.78,-6.93,5.89,-3.05,-6.92,-5.74,-3.99,-1.43,6.68,2.25,2.09,1215.16,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2018,ABCP11 p.p. acima IBOV,-5.14,-0.99,-1.75,-2.23,7.5,-1.26,1.15,7.39,-3.69,-7.18,-1.26,5.96,-0.34,902.07,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2017,ABCP11 p.p. acima IBOV,2.85,4.11,16.58,-0.17,5.28,3.25,-4.65,-6.68,7.79,-15.17,7.84,-6.84,15.46,787.64,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2016,ABCP11 p.p. acima IBOV,6.46,-3.32,-13.79,-2.17,5.7,7.92,-6.0,1.28,-1.06,-9.72,7.4,4.19,-0.73,520.29,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2015,ABCP11 p.p. acima IBOV,12.85,-2.63,-4.36,-9.2,8.67,3.94,4.35,2.32,4.25,-1.64,0.63,0.14,19.5,377.64,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2014,ABCP11 p.p. acima IBOV,3.73,7.91,-7.34,3.36,-1.54,-2.15,-3.61,-10.94,12.34,-2.72,4.12,4.64,9.63,309.1,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2013,ABCP11 p.p. acima IBOV,4.12,7.65,0.88,-6.84,7.51,9.25,-3.25,2.19,1.6,-3.86,4.42,1.93,25.07,266.07,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2012,ABCP11 p.p. acima IBOV,-9.9,0.63,2.99,5.94,13.99,6.7,7.12,-5.94,7.22,2.13,-9.03,-6.52,17.82,172.17,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2011,ABCP11 p.p. acima IBOV,8.24,-5.26,0.46,2.24,5.34,0.07,8.46,3.02,12.39,-12.12,5.62,1.29,29.38,96.57,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2010,ABCP11 p.p. acima IBOV,10.16,-0.97,-13.8,7.68,-3.85,4.91,-9.61,1.02,-2.9,-4.88,6.42,-2.61,-7.91,-5.94,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2009,ABCP11 p.p. acima IBOV,-8.96,8.11,-11.38,-10.29,-12.49,19.92,-4.98,16.74,-10.08,10.79,-13.69,6.03,-19.78,23.16,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2008,ABCP11 p.p. acima IBOV,-17.65,44.97,-6.24,-10.69,-99999.0,-9.57,17.85,-99999.0,25.52,20.34,-8.23,-12.98,21.09,37.33,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2007,ABCP11 p.p. acima IBOV,7.68,-99999.0,6.25,-99999.0,-99999.0,-99999.0,109.15,-99999.0,-20.21,3.71,-99999.0,-20.67,59.92,-38.74,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2006,ABCP11 p.p. acima IBOV,-99999.0,25.56,-99999.0,-99999.0,15.22,-1.46,1.19,3.22,0.58,-99999.0,-99999.0,-99999.0,4.89,-85.37,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2004,ABCP11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-9.72,-4.59,-1.05,-0.91,-99999.0,-99999.0,-99999.0,-31.17,-31.17,https://maisretorno.com/fii/abcp11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:54:20.504784+0000,abcp11
2025,AFHI11,-0.0189,0.0508,0.0307,0.01,0.0065,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0803,0.6799,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:55:09.652886+0000,afhi11
2024,AFHI11,0.004,0.0025,0.009,0.0029,0.0105,0.0149,0.0029,0.0117,0.0117,-0.0321,0.0148,-0.0226,0.0293,0.5551,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:55:09.652886+0000,afhi11
2023,AFHI11,0.0045,0.0052,-0.0016,0.0095,0.0387,0.0335,0.0055,0.0229,-0.0008,0.005,0.0059,0.0509,0.1928,0.5108,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:55:09.652886+0000,afhi11
2022,AFHI11,0.0416,-0.0296,0.047,0.0222,0.0619,-0.0243,0.0056,0.0198,-0.0103,-0.0066,-0.0009,0.0173,0.1487,0.2665,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:55:09.652886+0000,afhi11
2021,AFHI11,-99999.0,-99999.0,-99999.0,0.0378,-0.081,-0.0047,0.0464,0.0065,-0.0003,0.021,0.044,0.035,0.1026,0.1026,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:55:09.652886+0000,afhi11
2025,AFHI11 p.p. acima IBOV,-6.76,7.73,-3.0,-2.69,-2.4,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-7.69,49.55,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:55:09.652886+0000,afhi11
2024,AFHI11 p.p. acima IBOV,5.2,-0.74,1.61,2.0,4.08,0.01,-2.73,-5.37,4.25,-1.62,4.6,2.02,13.29,53.15,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:55:09.652886+0000,afhi11
2023,AFHI11 p.p. acima IBOV,-2.92,8.01,2.75,-1.55,0.13,-5.65,-2.72,7.38,-0.79,3.44,-11.95,-0.29,-3.0,36.89,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:55:09.652886+0000,afhi11
2022,AFHI11 p.p. acima IBOV,-2.83,-3.85,-1.36,12.33,2.97,9.08,-4.13,-4.18,-1.5,-6.11,2.97,4.18,10.19,33.28,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:55:09.652886+0000,afhi11
2021,AFHI11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,2.61,-14.26,-0.94,8.59,3.13,6.54,8.84,5.93,0.65,21.06,21.06,https://maisretorno.com/fii/afhi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:55:09.652886+0000,afhi11
2025,AIEC11,0.0181,-0.0515,0.0602,-0.0017,-0.009,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0128,-0.1526,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:00.589509+0000,aiec11
2024,AIEC11,-0.0082,-0.0951,0.0628,0.0166,0.0607,0.0033,0.0189,0.0251,-0.0286,-0.1177,0.0066,0.037,-0.0359,-0.1633,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:00.589509+0000,aiec11
2023,AIEC11,-0.0261,-0.0533,-0.0144,-0.0003,0.0829,0.114,0.0214,-0.0373,-0.0255,-0.1114,-0.0172,0.051,-0.0362,-0.1321,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:00.589509+0000,aiec11
2022,AIEC11,0.066,0.0016,0.0588,0.006,0.0103,-0.0388,-0.0157,0.0843,-0.0025,-0.03,-0.0591,-0.0086,0.0638,-0.0996,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:00.589509+0000,aiec11
2021,AIEC11,0.0065,-0.0151,-0.0263,0.0176,-0.0269,-0.0602,0.0539,-0.0467,0.0026,-0.0795,-0.0624,0.0777,-0.1584,-0.1536,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:00.589509+0000,aiec11
2020,AIEC11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0289,-0.0175,-0.005,0.0058,0.0058,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:00.589509+0000,aiec11
2025,AIEC11 p.p. acima IBOV,-3.06,-2.51,-0.06,-3.86,-3.95,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-14.43,-56.84,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:00.589509+0000,aiec11
2024,AIEC11 p.p. acima IBOV,3.98,-10.5,6.99,3.36,9.1,-1.15,-1.13,-4.04,0.22,-10.17,3.77,7.98,6.77,-38.68,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:00.589509+0000,aiec11
2023,AIEC11 p.p. acima IBOV,-5.98,2.16,1.47,-2.54,4.55,2.4,-1.12,1.36,-3.26,-8.2,-14.26,-0.28,-25.9,-49.71,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:00.589509+0000,aiec11
2022,AIEC11 p.p. acima IBOV,-0.39,-0.73,-0.18,10.7,-2.19,7.62,-6.26,2.27,-0.72,-8.45,-2.85,1.59,1.69,-21.58,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:00.589509+0000,aiec11
2021,AIEC11 p.p. acima IBOV,3.96,2.86,-8.63,-0.18,-8.85,-6.48,9.34,-2.19,6.83,-1.21,-4.71,4.92,-3.92,-21.98,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:00.589509+0000,aiec11
2020,AIEC11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,7.32,-17.65,-9.8,-20.48,-20.48,https://maisretorno.com/fii/aiec11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:00.589509+0000,aiec11
2025,AJFI11,-0.093,0.0148,0.0769,0.032,0.0014,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0243,-0.134,https://maisretorno.com/fii/ajfi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:47.628436+0000,ajfi11
2024,AJFI11,-0.0083,0.021,0.0343,-0.0577,-0.0044,-0.1033,0.0568,-0.0155,-0.0773,-0.0303,0.004,0.0442,-0.1401,-0.1545,https://maisretorno.com/fii/ajfi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:47.628436+0000,ajfi11
2023,AJFI11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-0.065,0.0516,-0.0168,-0.0168,https://maisretorno.com/fii/ajfi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:47.628436+0000,ajfi11
2025,AJFI11 p.p. acima IBOV,-14.17,4.12,1.62,-0.49,-2.91,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-13.29,-30.33,https://maisretorno.com/fii/ajfi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:47.628436+0000,ajfi11
2024,AJFI11 p.p. acima IBOV,3.96,1.11,4.14,-4.07,2.6,-11.81,2.66,-8.09,-4.66,-1.43,3.52,8.71,-3.65,-16.5,https://maisretorno.com/fii/ajfi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:47.628436+0000,ajfi11
2023,AJFI11 p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-13.47,-0.22,-14.4,-14.4,https://maisretorno.com/fii/ajfi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:56:47.628436+0000,ajfi11
2025,ALMI11,0.0738,0.018,-0.0275,-0.0135,-0.0389,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0079,-0.3278,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2024,ALMI11,-0.0435,-0.0091,0.0031,-0.0159,-0.0241,0.0238,0.0255,-0.0484,-0.0936,0.0142,0.0184,0.0134,-0.1345,-0.3331,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2023,ALMI11,-0.0119,-0.0352,-0.1548,0.0485,0.0154,0.0001,-0.0482,0.0173,-0.0196,-0.1244,0.0508,0.0,-0.2508,-0.2294,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2022,ALMI11,-0.109,-0.0817,0.0111,0.022,0.0,-0.0419,-0.0449,0.0106,0.0581,0.0011,0.0209,-0.0097,-0.1627,0.0285,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2021,ALMI11,-0.0222,0.0364,-0.2064,0.0765,0.114,-0.0631,-0.0517,-0.1212,-0.0542,0.0688,-0.001,0.0732,-0.184,0.2284,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2020,ALMI11,-0.0139,-0.0545,-0.267,-0.0714,-0.0538,0.1154,-0.0809,-0.0404,0.0331,-0.0557,0.09,0.0478,-0.342,0.5053,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2019,ALMI11,0.1489,-0.0219,-0.0353,-0.0141,-0.0,0.0,0.0197,0.0087,-0.0278,-0.0214,0.138,0.314,0.5637,1.2877,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2018,ALMI11,0.0428,0.0701,-0.0277,-0.0721,-0.1872,-0.0172,-0.0294,-0.0884,0.0307,0.0227,-0.0387,0.025,-0.2609,0.4629,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2017,ALMI11,-0.0004,0.0054,-0.014,0.0517,-0.0545,0.0229,0.1009,0.1152,-0.0632,-0.0164,-0.1434,0.0552,0.0306,0.9794,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2016,ALMI11,-0.2002,-0.0129,0.2078,0.1075,0.0718,0.0281,0.0551,-0.0138,0.0556,0.0268,-0.0036,-0.0084,0.2967,0.9206,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2015,ALMI11,-0.0092,0.0325,-0.0524,0.0288,-0.0278,0.0253,0.0552,-0.0017,-0.0694,0.011,-0.048,-0.2253,-0.2735,0.4811,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2014,ALMI11,-0.0586,-0.0849,-0.0228,0.0571,0.0089,0.0173,0.036,0.0615,-0.0392,-0.0085,-0.031,-0.0284,-0.0992,1.0386,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2013,ALMI11,0.0323,-0.0197,0.0065,-0.0585,-0.0275,-0.0372,-0.0387,-0.0118,0.0149,0.071,0.0026,-0.0237,-0.0925,1.2631,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2012,ALMI11,0.1107,0.0048,0.005,-0.0469,0.2072,0.066,0.0239,0.0712,0.0448,-0.0326,0.0195,0.0773,0.6752,1.4936,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2011,ALMI11,-0.0173,-0.0639,0.0469,0.0178,0.008,-0.0081,0.0134,0.0257,0.0497,0.0215,0.0522,0.0959,0.2593,0.4886,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2010,ALMI11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0,0.0069,0.0064,0.1664,0.1821,0.1821,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2025,ALMI11 p.p. acima IBOV,2.52,4.44,-8.83,-5.04,-6.94,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-14.92,-137.14,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2024,ALMI11 p.p. acima IBOV,0.45,-1.9,1.01,0.11,0.63,0.9,-0.48,-11.38,-6.28,3.02,4.96,5.63,-3.09,-109.92,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2023,ALMI11 p.p. acima IBOV,-4.56,3.98,-12.58,2.34,-2.2,-8.99,-8.08,6.81,-2.68,-9.51,-7.46,-5.38,-47.36,-119.97,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2022,ALMI11 p.p. acima IBOV,-17.89,-9.06,-4.95,12.3,-3.22,7.31,-9.18,-5.11,5.34,-5.34,5.15,1.48,-20.96,-58.27,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2021,ALMI11 p.p. acima IBOV,1.1,8.01,-26.64,5.72,5.24,-6.77,-1.23,-9.64,1.15,13.61,1.44,4.46,-6.47,-31.07,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2020,ALMI11 p.p. acima IBOV,0.24,2.98,3.2,-17.4,-13.95,2.79,-16.36,-0.6,8.1,-4.89,-6.91,-4.52,-37.11,-24.22,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2019,ALMI11 p.p. acima IBOV,4.07,-0.33,-3.35,-2.4,-0.71,-4.06,1.14,1.53,-6.35,-4.51,12.85,24.55,24.79,58.97,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
2018,ALMI11 p.p. acima IBOV,-6.86,6.49,-2.79,-8.08,-7.84,3.48,-11.81,-5.63,-0.41,-7.92,-6.25,4.31,-41.12,17.25,https://maisretorno.com/fii/almi11#source=instruments_historical_rentability,2025-05-19,2025-05-20 09:57:53.660494+0000,almi11
