YEAR,INSTRUMENT,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,YTD,SINCE_INCEPTION,URL,REF_DATE,LOG_TIMESTAMP,SLUG_URL
2007,CDI p.p. acima IBOV,2.01,8.72,30.24,-9.97,-8.33,-8.54,-8.07,3.6,4.95,0.85,-15.75,-9.13,-0.15,2522.26,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2006,CDI p.p. acima IBOV,-10.27,2.35,0.65,-0.47,-0.16,-3.59,-0.27,1.17,-3.1,-1.88,-0.56,-6.47,-25.62,2458.99,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2006,CDI p.p. acima IBOV,-10.56,-0.05,0.52,-0.36,11.39,5.72,-8.33,3.78,-3.01,-9.64,-1.89,2.3,-8.61,2913.81,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2005,CDI p.p. acima IBOV,-6.29,-2.21,3.57,0.14,5.04,0.51,-4.0,-6.65,-4.24,0.63,3.71,-5.62,-16.9,2910.55,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2005,CDI p.p. acima IBOV,7.85,-4.91,-15.81,-6.65,11.2,-5.14,-10.11,0.18,0.3,-10.19,5.69,3.83,-24.93,2905.69,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2004,CDI p.p. acima IBOV,7.13,-9.15,1.87,-8.98,7.15,0.46,5.35,9.44,4.47,-0.69,2.69,5.09,26.54,2813.58,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2004,CDI p.p. acima IBOV,8.35,1.92,-6.29,-1.59,1.61,-2.95,-4.06,-8.92,12.6,-0.0,0.66,9.57,13.72,2157.5,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2003,CDI p.p. acima IBOV,2.54,4.39,2.4,1.38,4.88,11.9,-0.93,-2.99,-3.95,-2.86,3.98,2.64,23.55,1769.0,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2003,CDI p.p. acima IBOV,-10.25,-3.6,2.79,4.87,12.59,0.89,-2.53,-1.03,-3.17,4.17,-0.17,-5.52,1.02,1266.18,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2002,CDI p.p. acima IBOV,4.8,-0.37,-0.87,4.42,3.27,4.38,6.7,5.03,8.32,-10.61,3.37,1.12,29.7,1153.06,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2002,CDI p.p. acima IBOV,5.3,-1.09,-5.06,4.7,7.39,4.14,-9.94,4.4,-5.73,-0.99,5.01,-1.44,8.7,518.09,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2001,CDI p.p. acima IBOV,-3.62,3.7,-6.21,-14.71,-11.73,4.01,-5.63,-2.46,-8.21,0.65,-8.28,-1.58,-72.76,320.28,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2001,CDI p.p. acima IBOV,7.8,-5.93,4.81,-10.42,-6.09,11.38,9.54,7.44,12.12,25.97,2.77,-1.5,53.59,985.73,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2000,CDI p.p. acima IBOV,0.7,2.55,-3.31,-5.94,-5.74,-3.16,1.36,0.15,-9.86,-7.1,4.38,-0.56,-31.83,26.31,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2000,CDI p.p. acima IBOV,-13.3,0.55,3.13,-5.28,10.78,0.91,-0.05,3.53,0.45,-6.63,-5.78,-5.08,-17.89,377.0,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
1999,CDI p.p. acima IBOV,8.43,-14.34,6.95,8.05,0.04,2.2,-2.45,-6.04,-11.12,5.81,-4.33,-3.35,-8.71,472.95,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
1999,CDI p.p. acima IBOV,2.99,1.52,-0.4,12.62,1.55,-6.98,-4.34,-0.8,-0.7,2.04,-7.76,-2.77,-1.64,451.02,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
1998,CDI p.p. acima IBOV,4.87,7.87,-7.89,-9.52,-4.93,5.2,-2.54,-10.04,-3.83,-10.68,-10.9,-8.8,-74.06,397.02,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
1998,CDI p.p. acima IBOV,7.84,-9.07,6.92,2.76,3.12,14.7,13.9,-4.91,18.33,-16.29,-1.82,-5.51,36.09,511.07,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
1997,CDI p.p. acima IBOV,-14.55,11.09,10.39,-2.14,3.13,1.88,7.03,8.27,18.48,-5.32,-12.4,-3.6,28.3,314.25,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
1997,CDI p.p. acima IBOV,5.56,-6.32,0.53,14.09,5.23,-10.45,2.94,-4.03,9.39,7.94,11.84,-13.65,28.05,165.14,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
1996,CDI p.p. acima IBOV,-18.3,-6.7,-16.76,-3.82,4.29,-3.2,11.82,0.37,-3.66,-3.97,-16.39,-22.46,-126.76,26.64,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
1996,CDI p.p. acima IBOV,7.35,-6.63,-10.82,3.96,17.31,3.31,-8.94,41.03,0.56,-3.97,-19.88,23.79,62.08,213.15,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
1995,CDI p.p. acima IBOV,-11.39,-9.19,-0.8,-8.72,-12.06,-9.18,-0.83,19.16,-9.61,25.42,-1.53,-5.62,-20.3,28.3,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
1995,CDI p.p. acima IBOV,-17.27,6.09,2.25,-2.17,-8.93,-3.56,0.6,-0.27,-1.11,0.51,-0.24,-3.82,-36.59,54.77,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
1994,CDI p.p. acima IBOV,14.23,19.09,13.22,-23.75,6.72,7.2,-3.57,-7.36,-5.07,14.66,-3.21,4.55,54.39,77.61,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
1994,CDI p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-10.85,-22.68,0.93,16.16,7.09,10.34,7.5,7.5,https://maisretorno.com/indice/cdi#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:21:25.365948+0000,cdi
2025,DÓLAR,,,,,,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2025,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2024,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2023,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2022,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2021,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2020,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2019,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2018,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2017,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2016,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2015,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2014,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2013,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2012,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2011,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2010,DÓLAR,,,,,,,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2010,DÓLAR,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,,,,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2009,DOLAR p.p. acima IBOV,-10.71,2.97,-7.9,-5.11,-2.49,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-23.79,-3281.46,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2009,DOLAR p.p. acima IBOV,7.11,-0.39,0.97,5.22,4.39,4.57,-1.17,-6.65,-0.6,7.65,7.89,6.58,38.27,-2700.37,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2008,DOLAR p.p. acima IBOV,-5.64,9.62,0.46,-4.07,-1.83,-14.43,-4.88,8.89,1.03,3.93,-14.95,-7.29,-29.5,-3232.32,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2008,DOLAR p.p. acima IBOV,-10.98,-4.96,-13.87,13.93,-7.09,22.27,-5.64,-6.34,3.93,-8.22,3.77,1.0,-11.19,-2509.45,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2007,DOLAR p.p. acima IBOV,8.69,5.37,-2.98,-7.09,-9.33,-4.86,6.33,2.9,12.33,10.48,1.12,-3.55,19.31,-2333.68,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2007,DOLAR p.p. acima IBOV,7.55,13.8,45.46,-5.86,-8.58,-7.84,-13.25,8.59,7.89,3.01,-23.53,-11.83,26.01,-2770.92,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2006,DOLAR p.p. acima IBOV,-16.57,4.23,4.41,0.26,-0.82,-6.81,-2.59,10.59,-2.94,-6.21,4.55,-11.42,-27.56,-2800.8,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2006,DOLAR p.p. acima IBOV,-15.54,2.09,2.42,3.85,18.22,8.38,-11.49,13.34,-6.65,-17.33,1.54,2.1,2.1,-2042.19,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2005,DOLAR p.p. acima IBOV,-11.43,-3.97,4.75,0.3,5.53,1.69,-10.17,-6.93,-4.22,3.42,2.68,-4.73,-25.36,-1781.74,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2005,DOLAR p.p. acima IBOV,10.33,-7.47,-27.54,-10.74,14.27,-17.02,-10.31,-0.99,-0.62,-13.24,11.43,-1.34,-55.47,-1335.24,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2004,DOLAR p.p. acima IBOV,6.43,-1.86,12.3,-16.61,12.36,-3.0,13.57,15.78,12.3,-4.67,1.42,5.33,60.32,-795.22,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2004,DOLAR p.p. acima IBOV,11.08,-2.69,-10.07,-3.6,0.88,-5.39,-2.06,-11.0,21.14,-1.22,4.57,12.37,16.3,-1113.97,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2003,DOLAR p.p. acima IBOV,-0.75,3.26,3.81,0.18,10.8,15.23,1.73,-0.1,-10.66,-4.89,8.82,2.62,30.13,-1189.21,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2003,DOLAR p.p. acima IBOV,-18.42,-6.06,8.58,8.0,18.75,0.2,-1.79,-2.34,-4.03,3.6,3.03,-9.08,1.54,-1484.8,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2002,DOLAR p.p. acima IBOV,4.37,-1.94,-3.74,0.18,2.71,2.24,5.43,5.94,24.22,-20.44,9.76,3.8,30.69,-1385.4,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2002,DOLAR p.p. acima IBOV,12.32,-5.09,-7.47,1.21,11.61,2.51,-13.26,3.44,-10.1,-1.37,5.06,-5.27,-5.35,-1758.2,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2001,DOLAR p.p. acima IBOV,-5.55,5.53,-9.84,-21.46,-21.92,2.17,-10.46,-2.41,-14.64,-1.96,-8.56,-2.83,-108.15,-1730.22,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2001,DOLAR p.p. acima IBOV,6.26,-11.1,7.88,-14.86,-10.39,8.13,6.89,10.76,28.15,35.3,12.07,-2.44,73.16,-800.04,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2000,DOLAR p.p. acima IBOV,-1.0,1.37,-7.56,-7.69,-11.93,-4.2,-2.14,3.66,-16.94,-13.19,5.82,-2.09,-60.8,-1595.69,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2000,DOLAR p.p. acima IBOV,-20.05,-4.23,3.43,-10.18,19.61,-6.2,-0.67,0.56,1.06,-9.15,-5.69,-7.39,-41.59,-1014.56,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
1999,DOLAR p.p. acima IBOV,5.93,-16.69,8.18,1.58,-6.5,-1.6,-2.25,-8.81,-18.61,5.85,-7.81,1.24,-39.53,-685.3,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
1999,DOLAR p.p. acima IBOV,3.52,-0.48,-1.96,12.69,6.58,-8.9,-8.21,-5.16,-4.5,0.76,-13.41,-7.05,-25.94,-449.19,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
1998,DOLAR p.p. acima IBOV,2.69,7.1,-15.56,-25.2,-4.27,0.19,-1.36,-11.78,-6.96,-14.62,-8.98,-12.21,-115.57,-313.62,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
1998,DOLAR p.p. acima IBOV,10.52,-13.21,4.5,2.95,8.46,26.17,32.9,-18.2,45.82,-24.34,-3.59,-10.07,69.28,61.2,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
1997,DOLAR p.p. acima IBOV,-15.01,13.84,14.83,-2.25,9.82,-1.72,11.01,11.62,21.84,-5.51,-20.38,-13.23,29.69,-132.31,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
1997,DOLAR p.p. acima IBOV,4.86,-9.64,-2.1,16.21,4.84,-13.3,0.23,-2.68,9.29,10.2,13.28,-15.06,20.02,-218.11,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
1996,DOLAR p.p. acima IBOV,43.63,-4.93,-36.65,-9.67,6.11,-2.2,11.31,5.9,-4.8,-3.75,-19.31,-31.0,-103.92,-286.98,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
1996,DOLAR p.p. acima IBOV,5.32,-8.15,-12.4,2.86,16.22,2.26,-10.07,40.71,-1.13,-6.25,-21.81,22.02,41.73,-60.87,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
1995,DOLAR p.p. acima IBOV,-12.48,-10.34,-1.7,-9.95,-12.9,-10.3,-1.82,18.34,-10.76,24.44,-3.93,-7.94,-37.42,-165.97,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
1995,DOLAR p.p. acima IBOV,-19.2,4.33,0.44,-3.77,-10.32,-4.91,-0.64,-1.66,-2.54,-0.74,-1.49,-5.01,-56.88,-86.03,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
1994,DOLAR p.p. acima IBOV,10.3,16.94,14.15,-26.13,1.68,4.92,-6.09,-9.57,-8.03,12.43,-5.57,2.43,16.21,-16.6,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
1994,DOLAR p.p. acima IBOV,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-17.33,-32.28,-6.95,11.69,2.84,6.61,-31.59,-31.59,https://maisretorno.com/indice/dolar#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:22:48.117105+0000,dolar
2025,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,,,,,,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:23:47.804452+0000,bdrx
2025,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,,,,,,,,,,,,,,,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:23:47.804452+0000,bdrx
2024,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,,,,,,,,,,,,,,,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:23:47.804452+0000,bdrx
2023,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,,,,,,,,,,,,,,,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:23:47.804452+0000,bdrx
2022,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,,,,,,,,,,,,,,,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:23:47.804452+0000,bdrx
2021,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,,,,,,,,,,,,,,,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:23:47.804452+0000,bdrx
2020,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,,,,,,,,,,,,,,,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:23:47.804452+0000,bdrx
2019,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,,,,,,,,,,,,,,,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:23:47.804452+0000,bdrx
2019,BDRX - ÍNDICE DE BDR NÃO PATROCINADO - GLOBAL,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,,,,,,,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:23:47.804452+0000,bdrx
2018,BDRX p.p. acima IBOV,-9.09,-0.15,-15.51,-3.48,4.08,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-25.21,1178.1,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:23:47.804452+0000,bdrx
2018,BDRX p.p. acima IBOV,9.57,5.3,4.75,2.27,10.35,11.31,-2.74,-5.99,2.87,7.61,11.44,8.93,80.95,1360.1,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:23:47.804452+0000,bdrx
2017,BDRX p.p. acima IBOV,1.0,8.64,5.9,-2.99,2.16,-8.52,-1.14,8.35,-4.17,1.37,-6.08,-2.54,4.05,686.11,https://maisretorno.com/indice/bdrx#source=instruments_historical_rentability,2025-05-16,2025-05-19 22:23:47.804452+0000,bdrx
